state_fips,county_fips,census_year,pnsp_year,harvested_cropland_acres,group_acres,coverage,n_crop_groups,n_suppressed_crop_records,shannon_H,effective_n_crops,top1_share,top3_share,dominant_crop,stratum,high_input_acres,high_input_share,total_kg_high,insecticide_kg_high,neonic_kg_high,insecticide_kg_low,insecticide_g_per_acre_high,insecticide_g_per_acre_low,total_g_per_acre_high
20,113,2017,2018,380331.0,410055.0,1.078153,9,4,1.329086,3.777588,0.448971,0.883789,Wheat,Hay & small grains,11.0,2.7e-05,321264.3,7192.4,167.2,5603.9,18.910896,14.734271,844.696593
20,115,2017,2018,302166.0,324020.0,1.072324,9,3,1.473781,4.365711,0.339797,0.812067,Soybeans,Corn / soybean,0.0,0.0,319816.7,6858.0,160.3,5513.8,22.696134,18.247586,1058.413918
20,117,2017,2018,335229.0,340173.0,1.014748,10,0,1.134721,3.110305,0.483001,0.931256,Soybeans,Corn / soybean,18.0,5.3e-05,629805.5,3127.1,33.9,1388.9,9.32825,4.143138,1878.73215
20,119,2017,2018,211843.0,217865.0,1.028427,5,3,1.383281,3.987963,0.353871,0.846437,Wheat,Hay & small grains,0.0,0.0,521315.4,43197.2,44.3,42981.3,203.911387,202.892236,2460.857333
20,121,2017,2018,163621.0,162843.0,0.995245,9,3,1.183569,3.266011,0.407724,0.971242,Soybeans,Corn / soybean,457.0,0.002806,137789.0,1255.8,13.8,434.3,7.675054,2.654305,842.122955
20,123,2017,2018,267099.0,278891.0,1.044148,5,6,1.412792,4.107408,0.422835,0.829959,Wheat,Hay & small grains,0.0,0.0,298012.2,3846.2,2.4,600.1,14.399904,2.246732,1115.736862
20,125,2017,2018,192128.0,214246.0,1.115121,7,4,1.335774,3.802939,0.424717,0.818965,Soybeans,Corn / soybean,224.0,0.001046,133036.4,3695.3,383.4,752.0,19.233532,3.914057,692.436292
20,127,2017,2018,139424.0,145334.0,1.042389,5,4,1.428541,4.172607,0.37817,0.809948,Soybeans,Corn / soybean,0.0,0.0,103663.2,942.9,12.6,525.9,6.762824,3.771947,743.510443
20,129,2017,2018,149693.0,155739.0,1.040389,6,5,1.245798,3.475707,0.433764,0.939655,Wheat,Hay & small grains,792.0,0.005085,291975.7,14643.1,0.0,14445.1,97.820873,96.498166,1950.496683
20,131,2017,2018,265020.0,266005.0,1.003717,7,6,1.062751,2.894324,0.452458,0.975091,Soybeans,Corn / soybean,0.0,0.0,461654.1,2484.7,26.5,1229.7,9.375519,4.640027,1741.959475
20,133,2017,2018,152716.0,170216.0,1.114592,10,3,1.3589,3.89191,0.3885,0.82887,Soybeans,Corn / soybean,155.0,0.000911,137936.7,3571.9,345.3,702.4,23.389167,4.599387,903.223631
20,135,2017,2018,192785.0,209416.0,1.086267,6,2,1.128435,3.090815,0.49213,0.932116,Wheat,Hay & small grains,0.0,0.0,243925.7,5362.0,0.4,305.3,27.813367,1.583629,1265.273232
20,137,2017,2018,206615.0,210102.0,1.016877,6,1,1.270572,3.56289,0.540561,0.859206,Corn,Corn / soybean,0.0,0.0,283973.6,5493.9,0.5,1045.5,26.590035,5.060136,1374.409409
20,139,2017,2018,225544.0,227489.0,1.008624,8,4,1.182096,3.261202,0.478639,0.962297,Soybeans,Corn / soybean,44.0,0.000193,215518.0,1940.4,22.1,698.7,8.603199,3.097843,955.547476
20,141,2017,2018,178744.0,186798.0,1.045059,7,3,1.542181,4.674775,0.365202,0.750158,Wheat,Hay & small grains,0.0,0.0,312460.3,3470.3,1.6,410.1,19.414917,2.294343,1748.088327
20,143,2017,2018,218872.0,227449.0,1.039187,7,2,1.457827,4.296613,0.348755,0.812125,Wheat,Hay & small grains,0.0,0.0,220763.5,3640.8,2.6,752.4,16.63438,3.437626,1008.642037
20,145,2017,2018,243813.0,251820.0,1.032841,5,5,1.405792,4.078755,0.432964,0.848968,Wheat,Hay & small grains,0.0,0.0,349724.5,25281.5,137.0,4348.8,103.692174,17.836621,1434.396443
20,147,2017,2018,207403.0,217513.0,1.048746,6,5,1.518515,4.565439,0.33735,0.774266,Corn,Corn / soybean,0.0,0.0,304199.1,3223.7,0.6,459.5,15.54317,2.215494,1466.7054
20,149,2017,2018,135864.0,136995.0,1.008325,7,3,1.275888,3.581881,0.320457,0.94829,Soybeans,Corn / soybean,8.0,5.8e-05,173782.6,1249.8,9.8,793.8,9.198905,5.842607,1279.092328
20,151,2017,2018,293778.0,311055.0,1.05881,6,5,1.432672,4.189879,0.50656,0.810342,Wheat,Hay & small grains,17979.0,0.0578,285550.9,25416.1,416.6,5739.9,86.514647,19.538223,971.99552
20,153,2017,2018,228232.0,244087.0,1.069469,6,6,1.279874,3.596187,0.421284,0.917501,Wheat,Hay & small grains,0.0,0.0,496698.4,7741.4,0.3,1129.3,33.918995,4.948035,2176.287287
20,155,2017,2018,471515.0,500077.0,1.060575,15,1,1.452381,4.273278,0.440726,0.824037,Wheat,Hay & small grains,1679.0,0.003357,375630.8,21390.7,728.7,6353.6,45.365895,13.474863,796.646554
20,157,2017,2018,251264.0,259913.0,1.034422,7,5,1.347827,3.849054,0.389323,0.901713,Soybeans,Corn / soybean,0.0,0.0,434086.5,7390.4,3.6,944.6,29.412888,3.759393,1727.611198
20,159,2017,2018,317793.0,330620.0,1.040363,9,3,1.431369,4.184422,0.439341,0.808215,Wheat,Hay & small grains,15.0,4.5e-05,352376.7,6488.7,105.6,4590.8,20.418008,14.445881,1108.824612
20,161,2017,2018,96216.0,98316.0,1.021826,9,2,1.414628,4.114954,0.442461,0.849323,Soybeans,Corn / soybean,362.0,0.003682,108037.1,814.8,8.6,487.2,8.468446,5.063607,1122.860023
20,163,2017,2018,222145.0,236397.0,1.064156,9,1,1.475524,4.373328,0.423914,0.812591,Wheat,Hay & small grains,18.0,7.6e-05,256311.3,2065.4,0.7,455.4,9.297531,2.050012,1153.801796
20,165,2017,2018,189725.0,194105.0,1.023086,6,4,1.206614,3.342149,0.516365,0.904505,Wheat,Hay & small grains,0.0,0.0,240091.1,2652.5,8.8,1177.4,13.980762,6.205824,1265.468968
20,167,2017,2018,164709.0,173029.0,1.050513,6,2,1.404146,4.072048,0.434164,0.866369,Wheat,Hay & small grains,0.0,0.0,162434.4,2048.9,14.8,818.0,12.439515,4.966335,986.19019
20,169,2017,2018,196468.0,212895.0,1.083612,7,3,1.361736,3.902963,0.414495,0.853905,Wheat,Hay & small grains,0.0,0.0,177503.8,4132.5,125.9,2987.3,21.03396,15.205021,903.474357
20,171,2017,2018,253023.0,258125.0,1.020164,6,2,1.224054,3.400946,0.373168,0.970111,Wheat,Hay & small grains,0.0,0.0,291489.0,21018.5,0.8,377.4,83.069523,1.491564,1152.025705
20,173,2017,2018,378142.0,404288.0,1.069143,8,5,1.38862,4.009315,0.411907,0.852746,Wheat,Hay & small grains,1524.0,0.00377,316009.2,23102.4,645.1,5133.1,61.094509,13.57453,835.689238
20,175,2017,2018,167683.0,172448.0,1.028417,6,2,1.49439,4.456617,0.403037,0.795567,Corn,Corn / soybean,3282.0,0.019032,392048.2,35083.0,20.2,34769.4,209.222163,207.351968,2338.031882
20,177,2017,2018,115155.0,117056.0,1.016508,8,3,1.205551,3.338598,0.418851,0.963163,Soybeans,Corn / soybean,93.0,0.000794,153871.2,1665.5,10.8,401.9,14.463115,3.490079,1336.209457
20,179,2017,2018,265431.0,270120.0,1.017666,6,5,1.168618,3.217543,0.577358,0.89498,Corn,Corn / soybean,0.0,0.0,539711.0,10955.4,0.6,2119.6,41.274003,7.985503,2033.338231
20,181,2017,2018,293319.0,306588.0,1.045237,9,1,1.29293,3.643447,0.458531,0.906624,Corn,Corn / soybean,4.0,1.3e-05,591948.5,11645.7,0.2,1718.1,39.70319,5.857445,2018.104862
20,183,2017,2018,310748.0,321017.0,1.033046,6,1,1.483249,4.407242,0.319189,0.818916,Wheat,Hay & small grains,0.0,0.0,367411.2,4738.7,2.5,890.9,15.249334,2.866953,1182.344536
20,185,2017,2018,280693.0,297340.0,1.059307,9,2,1.536332,4.647512,0.413823,0.796099,Wheat,Hay & small grains,396.0,0.001332,267626.2,25111.5,136.3,3999.1,89.462509,14.247238,953.448073
20,187,2017,2018,221941.0,229080.0,1.032166,5,3,1.10708,3.02551,0.430029,0.98432,Wheat,Hay & small grains,0.0,0.0,469687.4,40099.9,0.4,39879.7,180.678198,179.686043,2116.271442
20,189,2017,2018,237934.0,247233.0,1.039082,8,4,1.347904,3.849349,0.529707,0.869961,Corn,Corn / soybean,11792.0,0.047696,622959.6,67436.9,18.4,67124.5,283.426917,282.113948,2618.203367
20,191,2017,2018,597446.0,666352.0,1.115334,10,2,1.376068,3.959304,0.47774,0.872815,Wheat,Hay & small grains,21413.0,0.032135,504932.1,26651.0,1200.9,9334.5,44.608216,15.624006,845.151026
20,193,2017,2018,386460.0,394996.0,1.022088,6,6,1.109329,3.032323,0.582145,0.930792,Corn,Corn / soybean,1.0,3e-06,610030.6,12655.0,0.4,1804.4,32.74595,4.669047,1578.509031
20,195,2017,2018,159125.0,163044.0,1.024628,5,2,1.165638,3.20797,0.457723,0.936238,Wheat,Hay & small grains,0.0,0.0,184218.3,4203.3,1.8,307.8,26.415082,1.934328,1157.695522
20,197,2017,2018,91188.0,92205.0,1.011153,7,4,1.218908,3.383492,0.371292,0.966922,Hay & haylage,Hay & small grains,29.0,0.000315,106169.5,1064.8,9.3,399.5,11.676975,4.381059,1164.292451
20,199,2017,2018,179926.0,183094.0,1.017607,6,2,1.228204,3.415092,0.405131,0.951833,Wheat,Hay & small grains,0.0,0.0,237463.0,22666.3,0.7,496.0,125.975679,2.756689,1319.781466
20,201,2017,2018,310086.0,317626.0,1.024316,7,4,1.402524,4.065447,0.420879,0.832287,Soybeans,Corn / soybean,2.0,6e-06,469336.9,7686.3,4.5,749.9,24.78764,2.418361,1513.570106
20,203,2017,2018,227475.0,229070.0,1.007012,6,4,1.099955,3.004031,0.467909,0.985594,Wheat,Hay & small grains,0.0,0.0,237276.4,23716.1,0.8,400.9,104.25805,1.762391,1043.087812
20,205,2017,2018,168052.0,180005.0,1.071127,5,5,1.247772,3.482576,0.486986,0.870048,Soybeans,Corn / soybean,0.0,0.0,176768.5,4785.4,487.0,947.4,28.47571,5.637541,1051.867874
20,207,2017,2018,120679.0,123299.0,1.02171,6,5,1.322494,3.752768,0.37783,0.906114,Soybeans,Corn / soybean,0.0,0.0,87579.7,2239.9,221.5,583.4,18.56081,4.834313,725.724443
21,1,2017,2018,59584.0,59575.0,0.999849,7,2,1.00369,2.728331,0.61086,0.980311,Hay & haylage,Hay & small grains,1173.0,0.019689,31042.8,337.4,28.5,279.1,5.662594,4.684143,520.992213
21,3,2017,2018,49767.0,51128.0,1.027347,11,2,1.093768,2.985503,0.688957,0.894383,Hay & haylage,Hay & small grains,3742.0,0.073189,30977.5,727.3,112.5,677.7,14.614102,13.617457,622.45062
21,5,2017,2018,22691.0,22674.0,0.999251,7,0,0.392842,1.481185,0.915763,0.975346,Hay & haylage,Hay & small grains,559.0,0.024654,5302.1,125.7,5.9,107.9,5.539641,4.755189,233.66533
21,7,2017,2018,69682.0,78598.0,1.127953,4,6,1.126882,3.08602,0.516922,0.946093,Soybeans,Corn / soybean,0.0,0.0,131362.2,2445.9,111.2,453.5,35.100887,6.508137,1885.166901
21,9,2017,2018,118559.0,118929.0,1.003121,9,2,1.213781,3.366189,0.493336,0.94643,Hay & haylage,Hay & small grains,5048.0,0.042445,79270.4,1519.7,239.5,1379.4,12.818091,11.634714,668.615626
21,11,2017,2018,36211.0,36196.0,0.999586,6,3,0.563723,1.757203,0.843353,0.993259,Hay & haylage,Hay & small grains,244.0,0.006741,16699.6,711.4,39.7,671.0,19.645964,18.530281,461.174781
21,15,2017,2018,28102.0,27889.0,0.99242,7,2,0.934663,2.546356,0.658145,0.987988,Hay & haylage,Hay & small grains,335.0,0.012012,10932.9,268.2,7.5,190.3,9.543805,6.77176,389.043484
21,17,2017,2018,59247.0,59899.0,1.011005,9,1,0.980005,2.664469,0.673667,0.951251,Hay & haylage,Hay & small grains,1276.0,0.021303,35200.1,917.4,42.1,796.2,15.484328,13.438655,594.124597
21,21,2017,2018,26500.0,26331.0,0.993623,7,4,0.635299,1.887587,0.822073,0.985037,Hay & haylage,Hay & small grains,394.0,0.014963,17370.9,303.3,12.2,268.4,11.445283,10.128302,655.50566
21,23,2017,2018,22030.0,22025.0,0.999773,6,2,0.532013,1.702356,0.869875,0.962906,Hay & haylage,Hay & small grains,836.0,0.037957,8698.2,429.2,26.4,307.0,19.482524,13.935542,394.834317
21,27,2017,2018,102430.0,103299.0,1.008484,9,3,1.216843,3.376512,0.406742,0.954966,Soybeans,Corn / soybean,3258.0,0.03154,93936.2,1303.2,158.3,1126.2,12.722835,10.994826,917.077028
21,29,2017,2018,16823.0,16633.0,0.988706,6,1,0.997553,2.711637,0.521493,0.996573,Hay & haylage,Hay & small grains,57.0,0.003427,11068.1,120.9,6.9,104.8,7.18659,6.229567,657.91476
21,31,2017,2018,59632.0,59726.0,1.001576,7,0,1.06164,2.891107,0.474986,0.996501,Soybeans,Corn / soybean,59.0,0.000988,67933.1,630.7,34.8,496.9,10.576536,8.332774,1139.20546
21,33,2017,2018,70471.0,77399.0,1.09831,7,3,1.241425,3.46054,0.420419,0.898784,Soybeans,Corn / soybean,562.0,0.007261,120935.0,1221.0,116.8,495.2,17.326276,7.027004,1716.095983
21,35,2017,2018,90675.0,96374.0,1.062851,8,4,1.260861,3.528459,0.478262,0.884803,Soybeans,Corn / soybean,2617.0,0.027155,159229.8,3264.7,159.1,621.0,36.004411,6.848635,1756.049628
21,37,2017,2018,13654.0,13584.0,0.994873,7,0,0.374734,1.454604,0.921746,0.984393,Hay & haylage,Hay & small grains,212.0,0.015607,3357.0,98.1,1.9,73.6,7.184708,5.390362,245.862018
21,39,2017,2018,68147.0,73301.0,1.075631,5,1,1.072206,2.921817,0.493322,0.954816,Soybeans,Corn / soybean,154.0,0.002101,111509.1,2059.7,86.6,312.3,30.224368,4.58274,1636.302405
21,41,2017,2018,15023.0,13779.0,0.917194,6,3,0.596282,1.815356,0.75274,0.996516,Hay & haylage,Hay & small grains,48.0,0.003484,9264.3,213.2,12.0,112.4,14.191573,7.481861,616.674433
21,43,2017,2018,16556.0,16559.0,1.000181,6,1,0.146586,1.157874,0.97367,0.995893,Hay & haylage,Hay & small grains,148.0,0.008938,3415.0,80.2,5.8,15.6,4.844165,0.942257,206.26963
21,45,2017,2018,51843.0,51825.0,0.999653,8,2,0.955797,2.600741,0.649474,0.984641,Hay & haylage,Hay & small grains,754.0,0.014549,24581.2,335.5,31.2,295.0,6.471462,5.690257,474.146944
21,49,2017,2018,47992.0,48348.0,1.007418,9,1,0.921778,2.513755,0.703731,0.963473,Hay & haylage,Hay & small grains,1348.0,0.027881,20328.4,499.6,24.3,458.9,10.410068,9.56201,423.57893
21,53,2017,2018,19729.0,19423.0,0.98449,5,4,0.472133,1.60341,0.874582,0.997941,Hay & haylage,Hay & small grains,40.0,0.002059,5808.2,71.4,7.6,63.5,3.619038,3.218612,294.399108
21,55,2017,2018,62040.0,66299.0,1.068649,8,3,1.307372,3.696446,0.332795,0.910059,Soybeans,Corn / soybean,87.0,0.001312,70460.6,562.3,41.1,213.8,9.063507,3.446164,1135.728562
21,57,2017,2018,17865.0,18122.0,1.014386,8,1,0.905244,2.472535,0.693301,0.978645,Hay & haylage,Hay & small grains,97.0,0.005353,9741.1,109.7,8.4,90.5,6.140498,5.065771,545.261685
21,59,2017,2018,183130.0,185086.0,1.010681,10,1,1.021476,2.777292,0.535654,0.959992,Soybeans,Corn / soybean,3443.0,0.018602,246914.5,2346.9,346.3,1275.2,12.815486,6.963359,1348.301753
21,61,2017,2018,28729.0,29760.0,1.035887,6,2,1.101903,3.009889,0.433333,0.952487,Hay & haylage,Hay & small grains,19.0,0.000638,24384.4,266.7,24.3,219.1,9.283303,7.62644,848.773017
21,65,2017,2018,11062.0,11057.0,0.999548,5,1,0.583906,1.793028,0.828706,0.998282,Hay & haylage,Hay & small grains,19.0,0.001718,3458.5,34.7,0.6,9.7,3.136865,0.876876,312.646899
21,67,2017,2018,25705.0,25354.0,0.986345,8,3,0.989675,2.69036,0.657253,0.95622,Hay & haylage,Hay & small grains,863.0,0.034038,21472.3,853.2,47.3,828.7,33.191986,32.238864,835.335538
21,69,2017,2018,65745.0,65459.0,0.99565,8,3,0.920971,2.511729,0.613529,0.977895,Hay & haylage,Hay & small grains,1126.0,0.017202,39038.9,906.7,40.7,808.5,13.791163,12.297513,593.792684
21,73,2017,2018,19782.0,19661.0,0.993883,8,3,0.555975,1.74364,0.866843,0.967652,Hay & haylage,Hay & small grains,636.0,0.032348,9821.7,271.4,13.6,253.2,13.719543,12.799515,496.496815
21,75,2017,2018,83058.0,87390.0,1.052156,4,2,0.875585,2.400278,0.636823,0.997368,Soybeans,Corn / soybean,0.0,0.0,126888.1,2243.8,123.6,358.0,27.014857,4.310241,1527.704736
21,77,2017,2018,11121.0,12305.0,1.106465,7,1,1.343474,3.832332,0.415197,0.866965,Hay & haylage,Hay & small grains,563.0,0.045754,6849.2,190.6,11.9,119.3,17.138747,10.727453,615.879867
21,79,2017,2018,42313.0,42377.0,1.001513,9,1,0.540257,1.716447,0.871605,0.966633,Hay & haylage,Hay & small grains,1730.0,0.040824,12341.1,617.3,34.9,570.9,14.588897,13.492307,291.662137
21,81,2017,2018,25299.0,25250.0,0.998063,7,1,0.418618,1.519859,0.909822,0.969307,Hay & haylage,Hay & small grains,836.0,0.033109,6206.4,318.7,16.6,196.2,12.597336,7.755247,245.321949
21,83,2017,2018,169885.0,185127.0,1.08972,8,4,1.160694,3.192149,0.492213,0.927693,Soybeans,Corn / soybean,2026.0,0.010944,306010.6,5806.6,266.6,1025.3,34.179592,6.035259,1801.280866
21,85,2017,2018,72227.0,72358.0,1.001814,9,1,1.103842,3.01573,0.500967,0.978758,Hay & haylage,Hay & small grains,535.0,0.007394,57894.2,585.7,41.0,471.2,8.109156,6.523876,801.558974
21,87,2017,2018,56700.0,57118.0,1.007372,8,1,1.276601,3.584437,0.432963,0.919693,Hay & haylage,Hay & small grains,3863.0,0.067632,38747.0,734.5,116.0,666.1,12.954145,11.747795,683.368607
21,89,2017,2018,12043.0,11737.0,0.974591,5,4,0.485193,1.624489,0.879697,0.989946,Hay & haylage,Hay & small grains,118.0,0.010054,4731.4,78.0,3.8,48.3,6.476791,4.010629,392.875529
21,91,2017,2018,18589.0,18360.0,0.987681,6,4,1.125429,3.081539,0.423802,0.98976,Soybeans,Corn / soybean,188.0,0.01024,39958.3,431.5,66.4,196.3,23.212653,10.560009,2149.566948
21,93,2017,2018,93215.0,93739.0,1.005621,8,6,1.189364,3.284993,0.406917,0.97381,Soybeans,Corn / soybean,467.0,0.004982,111987.4,1134.3,65.3,899.9,12.168642,9.654026,1201.388189
21,97,2017,2018,57542.0,57838.0,1.005144,8,2,0.850673,2.341221,0.763322,0.940524,Hay & haylage,Hay & small grains,2692.0,0.046544,25762.7,1122.0,61.4,1044.5,19.498801,18.151959,447.719926
21,99,2017,2018,47629.0,47751.0,1.002561,10,0,1.060112,2.886695,0.667023,0.922117,Hay & haylage,Hay & small grains,1850.0,0.038743,35333.7,638.6,84.0,563.1,13.407798,11.822629,741.852653
21,101,2017,2018,149031.0,148953.0,0.999477,7,4,0.903735,2.468806,0.554416,0.980007,Soybeans,Corn / soybean,383.0,0.002571,266257.0,2033.7,192.5,797.5,13.646154,5.351236,1786.588025
21,103,2017,2018,52863.0,52802.0,0.998846,7,1,0.910101,2.484573,0.677815,0.974868,Hay & haylage,Hay & small grains,1327.0,0.025132,38494.8,999.8,55.1,554.0,18.913039,10.47992,728.199308
21,105,2017,2018,95782.0,105450.0,1.100938,6,5,1.050086,2.857896,0.463831,0.983253,Soybeans,Corn / soybean,139.0,0.001318,168300.0,3112.0,125.2,502.7,32.490447,5.248377,1757.115116
21,107,2017,2018,79829.0,81472.0,1.020581,9,2,1.207571,3.345349,0.498318,0.94608,Soybeans,Corn / soybean,197.0,0.002418,113010.2,946.5,82.1,355.7,11.856593,4.455774,1415.653459
21,109,2017,2018,18261.0,18252.0,0.999507,7,0,0.109436,1.115648,0.983344,0.993699,Hay & haylage,Hay & small grains,124.0,0.006794,3053.7,80.9,5.8,21.6,4.430206,1.182849,167.225234
21,113,2017,2018,26151.0,26054.0,0.996291,7,3,0.550508,1.734133,0.852076,0.984263,Hay & haylage,Hay & small grains,410.0,0.015737,7837.5,168.9,7.9,159.7,6.458644,6.106841,299.701732
21,117,2017,2018,11481.0,11439.0,0.996342,7,1,0.340787,1.406054,0.932774,0.977708,Hay & haylage,Hay & small grains,255.0,0.022292,3479.1,177.5,6.9,122.7,15.460326,10.687222,303.031095
21,123,2017,2018,62017.0,65256.0,1.052228,7,1,1.292035,3.640188,0.430627,0.92724,Soybeans,Corn / soybean,991.0,0.015186,85711.0,902.6,61.9,737.4,14.554074,11.890288,1382.056533
21,125,2017,2018,26490.0,25686.0,0.969649,7,2,0.291429,1.338338,0.933582,0.993888,Hay & haylage,Hay & small grains,257.0,0.010005,3914.5,118.3,9.2,48.4,4.465836,1.827105,147.772744
21,135,2017,2018,28960.0,28942.0,0.999378,6,2,0.992238,2.697264,0.478647,0.975468,Hay & haylage,Hay & small grains,440.0,0.015203,11043.0,305.8,19.3,42.8,10.559392,1.477901,381.319061
21,137,2017,2018,61011.0,61166.0,1.002541,10,2,1.020174,2.773677,0.617124,0.981395,Hay & haylage,Hay & small grains,616.0,0.010071,40473.0,744.5,28.8,621.4,12.202718,10.185049,663.372179
21,139,2017,2018,46061.0,46827.0,1.01663,7,0,1.139621,3.125583,0.458774,0.972559,Soybeans,Corn / soybean,33.0,0.000705,68781.6,1207.8,68.1,199.7,26.221749,4.335555,1493.271965
21,143,2017,2018,14599.0,14486.0,0.99226,6,2,1.09828,2.999005,0.47363,0.984537,Hay & haylage,Hay & small grains,224.0,0.015463,30244.6,564.8,30.4,105.2,38.687581,7.205973,2071.689842
21,145,2017,2018,46251.0,50445.0,1.090679,8,1,1.211125,3.357258,0.538507,0.881733,Soybeans,Corn / soybean,381.0,0.007553,54195.3,995.6,52.6,211.1,21.526021,4.564226,1171.764935
21,149,2017,2018,98533.0,103350.0,1.048887,7,3,1.085432,2.960718,0.515685,0.942342,Soybeans,Corn / soybean,462.0,0.00447,157840.0,1222.4,129.4,511.4,12.405996,5.190139,1601.899871
21,151,2017,2018,55388.0,55538.0,1.002708,8,3,0.379644,1.461763,0.917246,0.986388,Hay & haylage,Hay & small grains,573.0,0.010317,11707.7,165.5,7.5,146.2,2.988012,2.639561,211.37611
21,155,2017,2018,72682.0,73755.0,1.014763,8,1,1.155032,3.174124,0.480659,0.967623,Hay & haylage,Hay & small grains,1085.0,0.014711,51462.1,632.4,48.9,520.0,8.700916,7.154454,708.044633
21,157,2017,2018,44564.0,46532.0,1.044161,7,3,1.109276,3.032162,0.595633,0.923622,Soybeans,Corn / soybean,109.0,0.002342,58775.2,1083.0,54.9,219.2,24.302127,4.918769,1318.894175
21,161,2017,2018,55889.0,55859.0,0.999463,8,2,1.017708,2.766845,0.628081,0.968779,Hay & haylage,Hay & small grains,1485.0,0.026585,38022.3,1040.0,49.9,939.1,18.608313,16.802949,680.318131
21,163,2017,2018,64318.0,65226.0,1.014117,8,3,1.189541,3.285573,0.401205,0.975501,Soybeans,Corn / soybean,569.0,0.008724,62751.8,719.7,54.5,581.8,11.189714,9.045679,975.649118
21,167,2017,2018,46230.0,46899.0,1.014471,8,3,0.926783,2.526369,0.708011,0.956609,Hay & haylage,Hay & small grains,510.0,0.010874,28546.4,573.3,23.3,481.3,12.401038,10.410989,617.486481
21,169,2017,2018,43087.0,43132.0,1.001044,8,1,1.011479,2.749665,0.676574,0.916257,Hay & haylage,Hay & small grains,3493.0,0.080984,25267.7,571.3,89.6,542.2,13.25922,12.583842,586.434423
21,171,2017,2018,49495.0,49995.0,1.010102,7,3,1.089528,2.972871,0.611021,0.941654,Hay & haylage,Hay & small grains,2254.0,0.045085,37974.6,948.4,171.0,888.0,19.161531,17.941206,767.241135
21,173,2017,2018,30628.0,31074.0,1.014562,8,0,0.651572,1.918554,0.834267,0.966725,Hay & haylage,Hay & small grains,534.0,0.017185,8682.5,435.1,25.2,411.7,14.205955,13.441949,283.482434
21,175,2017,2018,16452.0,16300.0,0.990761,5,3,0.257284,1.293413,0.941411,0.996196,Hay & haylage,Hay & small grains,152.0,0.009325,3585.5,74.9,5.9,18.4,4.552638,1.118405,217.937029
21,177,2017,2018,57980.0,58771.0,1.013643,8,3,1.20147,3.325001,0.47634,0.958194,Soybeans,Corn / soybean,927.0,0.015773,63581.0,588.9,75.4,254.3,10.156951,4.385995,1096.602277
21,179,2017,2018,98396.0,103273.0,1.049565,9,3,1.294404,3.648821,0.386413,0.934417,Hay & haylage,Hay & small grains,1041.0,0.01008,82182.5,906.5,56.2,723.2,9.212773,7.349892,835.22196
21,181,2017,2018,25316.0,25338.0,1.000869,8,2,0.791699,2.207142,0.776857,0.936064,Hay & haylage,Hay & small grains,2088.0,0.082406,9583.0,574.4,32.3,536.3,22.689208,21.184231,378.535314
21,183,2017,2018,75915.0,76553.0,1.008404,7,3,1.14719,3.14933,0.460243,0.976108,Soybeans,Corn / soybean,214.0,0.002795,115497.6,907.9,85.8,330.9,11.959428,4.358822,1521.406837
21,185,2017,2018,17939.0,18003.0,1.003568,7,4,1.08892,2.971065,0.490085,0.976893,Hay & haylage,Hay & small grains,108.0,0.005999,13741.5,166.3,4.2,31.4,9.270305,1.750376,766.012598
21,187,2017,2018,42783.0,42754.0,0.999322,7,0,0.47271,1.604336,0.89194,0.967114,Hay & haylage,Hay & small grains,1767.0,0.041329,13207.3,707.1,44.1,505.1,16.527593,11.806091,308.704392
21,191,2017,2018,26343.0,26333.0,0.99962,7,0,0.483061,1.621029,0.874758,0.986367,Hay & haylage,Hay & small grains,620.0,0.023545,10244.8,350.9,23.0,246.9,13.320427,9.372509,388.900277
